k,t_s,scenario,controller,omega_ref_rad_s,omega_m_rad_s,speed_error_rad_s,load_torque_nm,i_s_alpha_a,i_s_beta_a,i_abs_a,torque_nm,vector_id,feedback_used,feedback_requested,accepted,pwm_enabled,fallback,fault_latched,confidence,predicted_risk,loss_w,tj_c,switch_events,vdc_v
247,0.0247,load_step,sensorless_adaptive_foc_baseline,94.2477796076938,0.0,94.2477796076938,0.0,0.2735819689298655,0.0,0.2735819689298655,0.0,0,1,1,1,1,0,0,0.96,0.005,0.011797175193678377,25.00011383192246,0,540.0
248,0.024800000000000003,load_step,sensorless_adaptive_foc_baseline,94.2477796076938,0.0,94.2477796076938,0.0,0.2476489509030489,0.0,0.2476489509030489,0.0,0,1,1,1,1,0,0,0.96,0.005,0.009785176697893425,25.000113929015345,0,540.0
249,0.024900000000000002,load_step,sensorless_adaptive_foc_baseline,94.2477796076938,0.0,94.2477796076938,0.0,0.2239202082952032,0.0,0.2239202082952032,0.0,0,1,1,1,1,0,0,0.96,0.005,0.008077022241825991,25.000114009026042,0,540.0
250,0.025,load_step,sensorless_adaptive_foc_baseline,94.2477796076938,0.0,94.2477796076938,0.0,0.20220720803540396,0.0,0.20220720803540396,0.0,0,1,1,1,1,0,0,0.96,0.005,0.006645198430186595,25.000114074717967,0,540.0
251,0.0251,load_step,sensorless_adaptive_foc_baseline,94.2477796076938,0.0,94.2477796076938,0.0,0.18233754302213606,0.0,0.18233754302213606,0.0,0,1,1,1,1,0,0,0.96,0.005,0.005452554236069326,25.000114128483013,0,540.0
252,0.0252,load_step,sensorless_adaptive_foc_baseline,94.2477796076938,0.0,94.2477796076938,0.0,0.16415355280586294,0.0,0.16415355280586294,0.0,0,1,1,1,1,0,0,0.96,0.005,0.004462584342032657,25.000114172348,0,540.0
253,0.0253,load_step,sensorless_adaptive_foc_baseline,94.2477796076938,0.0,94.2477796076938,0.0,0.14751106225003632,0.0,0.14751106225003632,0.0,0,1,1,1,1,0,0,0.96,0.005,0.0036426984685852537,25.000114208013834,0,540.0
254,0.025400000000000002,load_step,sensorless_adaptive_foc_baseline,94.2477796076938,0.0,94.2477796076938,0.0,0.132278228079368,0.0,0.132278228079368,0.0,0,1,1,1,1,0,0,0.96,0.005,0.0029648815778484717,25.00011423690126,0,540.0
255,0.025500000000000002,load_step,sensorless_adaptive_foc_baseline,94.2477796076938,0.0,94.2477796076938,0.0,0.11833448408736373,0.0,0.11833448408736373,0.0,0,1,1,1,1,0,0,0.96,0.005,0.0024054437609413483,25.00011426019412,0,540.0
256,0.0256,load_step,sensorless_adaptive_foc_baseline,94.2477796076938,-0.020945371915375318,94.26872497960917,0.35,0.10556957656438651,0.0,0.10556957656438651,0.0,0,1,1,1,1,0,0,0.96,0.005,0.001944501763958906,25.000114278877405,0,540.0
257,0.0257,load_step,sensorless_adaptive_foc_baseline,94.2477796076938,-0.04188913456950679,94.2896687422633,0.35,0.0938826822293465,1.2702525135632185e-05,0.09388268308868573,1.1827078702002779e-05,0,1,1,1,1,0,0,0.96,0.005,0.0015654264491839576,25.00011429376981,0,540.0
258,0.0258,load_step,sensorless_adaptive_foc_baseline,94.2477796076938,-0.06283058030728732,94.31061018800109,0.35,0.0831816017145718,3.70199316352313e-05,0.08318160995242273,3.435909943578954e-05,0,1,1,1,1,0,0,0.96,0.005,0.0012543351341826226,25.0001143055512,0,540.0
259,0.025900000000000003,load_step,sensorless_adaptive_foc_baseline,94.2477796076938,-0.08376906868103676,94.33154867637484,0.35,0.07338202197203554,7.194838614128554e-05,0.0733820572434064,6.656659964139548e-05,0,1,1,1,1,0,0,0.96,0.005,0.000999649720403979,25.00011431478566,0,540.0
260,0.026000000000000002,load_step,sensorless_adaptive_foc_baseline,94.2477796076938,-0.10470402089935624,94.35248362859316,0.35,0.06440684171332728,0.0001165617523602963,0.06440694718838728,0.00010750543849783549,0,1,1,1,1,0,0,0.96,0.005,0.0007917206454365242,25.000114321940767,0,540.0
261,0.0261,load_step,sensorless_adaptive_foc_baseline,94.2477796076938,-0.12563491471640376,94.3734145224102,0.35,0.056185554548497864,0.00017000588947187678,0.056185811749272466,0.00015630999833126982,0,1,1,1,1,0,0,0.96,0.005,0.000622509998142475,25.000114327403722,0,540.0
262,0.0262,load_step,sensorless_adaptive_foc_baseline,94.2477796076938,-0.14656127972841682,94.39434088742222,0.35,0.04865368488847835,0.00023149333825088115,0.04865423560588534,0.00021218690201730184,0,1,1,1,1,0,0,0.96,0.005,0.00048532571431857217,25.000114331494796,0,540.0
263,0.0263,load_step,sensorless_adaptive_foc_baseline,94.2477796076938,-0.1674826930465716,94.41526230074037,0.35,0.04175227209790248,0.0003002983718333418,0.041753352014531855,0.0002744092105683566,0,1,1,1,1,0,0,0.96,0.005,0.0003745991031999836,25.000114334478578,0,540.0
264,0.0264,load_step,sensorless_adaptive_foc_baseline,94.2477796076938,-0.18839877531741384,94.43617838301121,0.35,0.03542739877121467,0.0003757523890504042,0.03542939137993397,0.0003423110670783469,0,1,1,1,1,0,0,0.96,0.005,0.0002856988357581943,25.000114336573336,0,540.0
265,0.026500000000000003,load_step,sensorless_adaptive_foc_baseline,94.2477796076938,-0.20930918706412283,94.45708879475792,0.35,0.029629759357952253,0.00045723962925414143,0.02963328715631662,0.0004152827551568826,0,1,1,1,1,0,0,0.96,0.005,0.0002147755019905271,25.00011433795885,0,540.0
266,0.026600000000000002,load_step,sensorless_adaptive_foc_baseline,94.2477796076938,-0.23021362532377898,94.47799323301759,0.35,0.024314265685902205,0.00054419318855652,0.02432035489196473,0.0004927661419042076,0,1,1,1,1,0,0,0.96,0.005,0.00015863175348561852,25.000114338782915,0,540.0
267,0.0267,load_step,sensorless_adaptive_foc_baseline,94.2477796076938,-0.25111182055760034,94.4988914282514,0.35,0.019439686226057146,0.0006360913183907018,0.019450090301407034,0.0005742504773410503,0,1,1,1,1,0,0,0.96,0.005,0.00011461384307724877,25.000114339166796,0,540.0
268,0.0268,load_step,sensorless_adaptive_foc_baseline,94.2477796076938,-0.27200353381279463,94.5197831415066,0.35,0.014968316213240481,0.000732453988276292,0.01498622631300154,0.0006592685240039127,0,1,1,1,1,0,0,0.96,0.005,8.052105198468356e-05,25.000114339209745,0,540.0
269,0.0269,load_step,sensorless_adaptive_foc_baseline,94.2477796076938,-0.29288855411625,94.54066816181005,0.35,0.010865675983145053,0.0008328396956221924,0.010897547271257845,0.0007473929921385744,0,1,1,1,1,0,0,0.96,0.005,5.453006729571724e-05,25.000114338992784,0,540.0
270,0.027,load_step,sensorless_adaptive_foc_baseline,94.2477796076938,-0.31376669608175767,94.56154630377556,0.35,0.007100235112266492,0.0009368425063284315,0.007161774398228815,0.0008382332575679596,0,1,1,1,1,0,0,0.96,0.005,3.513185320857583e-05,25.00011433858184,0,540.0
271,0.027100000000000003,load_step,sensorless_adaptive_foc_baseline,94.2477796076938,-0.3346377977138343,94.58241740540764,0.35,0.0036431601536762314,0.0010440893108485344,0.003789820364392274,0.0009314323408722417,0,1,1,1,1,0,0,0.96,0.005,2.1078961976201077e-05,25.000114338030375,0,540.0
272,0.027200000000000002,load_step,sensorless_adaptive_foc_baseline,94.2477796076938,-0.35550171839249056,94.60328132608629,0.35,0.0004680839503399493,0.0011542372812443275,0.0012455385525868515,0.0010266641279981469,0,1,1,1,1,0,0,0.96,0.005,1.1341567326420295e-05,25.000114337381536,0,540.0
273,0.0273,load_step,sensorless_adaptive_foc_baseline,94.2477796076938,-0.3763583370244844,94.62413794471829,0.35,0.0017153258542903496,-0.005946034862320899,0.006188511401810004,-0.0052775562767393425,0,1,1,1,1,0,0,0.96,0.005,5.0707848578339465e-06,25.000114336669995,0,540.0
274,0.0274,load_step,sensorless_adaptive_foc_baseline,94.2477796076938,-0.3975906224743084,94.64537023016811,0.35,0.0028476290219457178,0.0019895651824185273,0.003473810683056806,0.0017646980475967311,0,1,1,1,1,0,0,0.96,0.005,4.815871262627121e-06,25.00011433595591,0,540.0
275,0.0275,load_step,sensorless_adaptive_foc_baseline,94.2477796076938,-0.41839984051623125,94.66617944821003,0.35,0.0038748648912571198,-0.005158092695300575,0.006451395056792771,-0.00456008643236426,0,1,1,1,1,0,0,0.96,0.005,4.339828056410489e-06,25.00011433523707,0,540.0
