k,t_s,scenario,controller,omega_ref_rad_s,omega_m_rad_s,speed_error_rad_s,load_torque_nm,i_s_alpha_a,i_s_beta_a,i_abs_a,torque_nm,vector_id,feedback_used,feedback_requested,accepted,pwm_enabled,fallback,fault_latched,confidence,predicted_risk,loss_w,tj_c,switch_events,vdc_v
95,0.0095,load_step,deadbeat_current_baseline,87.77979473265599,0.12914426374573842,87.65065046891024,0.0,-0.12538015465898752,-0.22206407440511952,0.25501497274417845,0.031192941822162458,0,1,1,1,1,0,0,0.9800130549183859,0.004,0.00997016624426691,25.00002872881786,0,540.0
96,0.009600000000000001,load_step,deadbeat_current_baseline,88.7037925719471,0.13100104932477108,88.57279152262234,0.0,-0.11220093753089413,-0.1973085017947193,0.22697950405992245,0.027506262405487,0,1,1,1,1,0,0,0.9800271509770854,0.004,0.00796296303032448,25.000028808255966,0,540.0
97,0.0097,load_step,deadbeat_current_baseline,89.62779041123822,0.1326370668972714,89.49515334434095,0.0,-0.10014323117259469,-0.1746597504711861,0.2013323003999724,0.024138608957750177,0,1,1,1,1,0,0,0.9800406723561349,0.004,0.0063241264790169895,25.000028871305176,0,540.0
98,0.0098,load_step,deadbeat_current_baseline,90.55178825052934,0.13407142518962978,90.41771682533971,0.0,-0.08911105085567186,-0.15393767559305174,0.17786957961268637,0.021062439989066768,0,1,1,1,1,0,0,0.9800535730058122,0.004,0.004990062407249321,25.000028921013325,0,540.0
99,0.0099,load_step,deadbeat_current_baseline,91.47578608982046,0.1353215832693766,91.34046450655109,0.0,-0.07901662500210027,-0.13497753714937974,0.15640512319497313,0.01825259143175828,0,1,1,1,1,0,0,0.9800658251173895,0.004,0.003907862855381046,25.000028959899147,0,540.0
100,0.01,load_step,deadbeat_current_baseline,92.39978392911156,0.13640349294619156,92.26338043616538,0.0,-0.0697796927973469,-0.11762868243314009,0.13676882853138952,0.015686071351728247,0,1,1,1,1,0,0,0.9800774154075088,0.004,0.003033533568523521,25.000028990041418,0,540.0
101,0.010100000000000001,load_step,deadbeat_current_baseline,93.32378176840268,0.13733172887669604,93.18645003952598,0.0,-0.06132686180418443,-0.10175334123404942,0.11880541414869289,0.013341872406847663,0,1,1,1,1,0,0,0.9800883420411283,0.004,0.002330513601532808,25.000029013153288,0,540.0
102,0.0102,load_step,deadbeat_current_baseline,94.2477796076938,0.13811960743602422,94.10966000025778,0.0,-0.05359102046305222,-0.08722552410126973,0.10237328523112105,0.011200800513181482,0,1,1,1,1,0,0,0.9800986120886935,0.004,0.001768439058569059,25.000029030644257,0,540.0
103,0.0103,load_step,deadbeat_current_baseline,94.2477796076938,0.1387792953269763,94.10900031236683,0.0,-0.04651080079881826,-0.07393001485345252,0.08734358412143998,0.009245318314508224,0,1,1,1,1,0,0,0.9801082394284156,0.004,0.0013221108487702627,25.000029043671827,0,540.0
104,0.010400000000000001,load_step,deadbeat_current_baseline,94.2477796076938,0.13932190881342976,94.10845769888037,0.0,-0.04003008705128493,-0.06176144926962808,0.07359948699018419,0.007459402173174552,0,1,1,1,1,0,0,0.9801172430164129,0.004,0.0009706329204630782,25.00002905318453,0,540.0
